kode_desa_kelurahan,kode_kecamatan,kode_kabupaten_kota,kode_provinsi,nama_desa_kelurahan
11.02.08.2027,11.02.08,11.02,11,Lawe Sagu
11.02.08.2028,11.02.08,11.02,11,Pekhapet Timur
11.02.08.2029,11.02.08,11.02,11,Bahagia
11.02.08.2030,11.02.08,11.02,11,Kute Galuh Asli
11.02.09.2001,11.02.09,11.02,11,Kute Lengat Pangan
11.02.09.2002,11.02.09,11.02,11,Kute Lengat Selian
11.02.09.2003,11.02.09,11.02,11,Tualang Baru
11.02.09.2004,11.02.09,11.02,11,Alur Buluh
11.02.09.2005,11.02.09,11.02,11,Maha Singkil
11.02.09.2006,11.02.09,11.02,11,Tenembak Bintang
11.02.09.2007,11.02.09,11.02,11,Kute Lingga
11.02.09.2008,11.02.09,11.02,11,Rikit Bur
11.02.09.2010,11.02.09,11.02,11,Kerukunan
11.02.09.2011,11.02.09,11.02,11,Lawe Dua
11.02.09.2012,11.02.09,11.02,11,Rema
11.02.09.2013,11.02.09,11.02,11,Bambel Baru
11.02.09.2014,11.02.09,11.02,11,Pejuang
11.02.09.2015,11.02.09,11.02,11,Darussalam
11.02.09.2016,11.02.09,11.02,11,Amaliah
11.02.09.2017,11.02.09,11.02,11,Sebudi Jaya
11.02.09.2018,11.02.09,11.02,11,Gumpang
11.02.09.2019,11.02.09,11.02,11,Kute Gekhat
11.02.09.2020,11.02.09,11.02,11,Paye Khambung
11.02.09.2021,11.02.09,11.02,11,Mbak Sako
11.02.09.2022,11.02.09,11.02,11,Darul Imami
11.02.09.2023,11.02.09,11.02,11,Rikit Bur II
11.02.09.2024,11.02.09,11.02,11,Kute Empat Lima
11.02.10.2001,11.02.10,11.02,11,Simpang Semadam
11.02.10.2002,11.02.10,11.02,11,Semadam Awal
11.02.10.2003,11.02.10,11.02,11,Semadam Asal
11.02.10.2004,11.02.10,11.02,11,Lawe Kinga Gabungan
11.02.10.2005,11.02.10,11.02,11,Lawe Kinga Tebing Tinggi
11.02.10.2006,11.02.10,11.02,11,Kebun Sere
11.02.10.2007,11.02.10,11.02,11,Lawe Beringin Horas
11.02.10.2008,11.02.10,11.02,11,Lawe. Berigin Gayo
11.02.10.2009,11.02.10,11.02,11,Suka Makmur
11.02.10.2010,11.02.10,11.02,11,Pasar Puntung
11.02.10.2011,11.02.10,11.02,11,Titi Pasir
11.02.10.2012,11.02.10,11.02,11,Lawe Petanduk I
11.02.10.2013,11.02.10,11.02,11,Ngkeran Alur Buluh
11.02.10.2014,11.02.10,11.02,11,Kampung Baru
11.02.10.2015,11.02.10,11.02,11,Sepakat Segenap
11.02.10.2016,11.02.10,11.02,11,Selamat Indah
11.02.10.2017,11.02.10,11.02,11,Lawe Kinge Lapter
11.02.10.2018,11.02.10,11.02,11,Lawe Mejile
11.02.10.2019,11.02.10,11.02,11,Lawe Petanduk-II
11.02.11.2004,11.02.11,11.02,11,Titi Mas
11.02.11.2005,11.02.11,11.02,11,Meranti
11.02.11.2006,11.02.11,11.02,11,Kute Lang-Lang
11.02.11.2007,11.02.11,11.02,11,Lawe Sumur
11.02.11.2008,11.02.11,11.02,11,Pardamaian
11.02.11.2009,11.02.11,11.02,11,Salim Pipit
11.02.11.2010,11.02.11,11.02,11,Penguhapan
11.02.11.2011,11.02.11,11.02,11,Lumban Tua
11.02.11.2012,11.02.11,11.02,11,Mutiara Damai
11.02.11.2013,11.02.11,11.02,11,Dolok Nauli
11.02.11.2014,11.02.11,11.02,11,Tuhi Jongkat
11.02.11.2015,11.02.11,11.02,11,Uning Sigugur
11.02.11.2016,11.02.11,11.02,11,Lumban Sitio-tio
11.02.11.2017,11.02.11,11.02,11,Lawe Malum
11.02.11.2018,11.02.11,11.02,11,Alur Baning
11.02.11.2019,11.02.11,11.02,11,Lingga Alas
11.02.11.2020,11.02.11,11.02,11,Khambung Tumbung
11.02.11.2021,11.02.11,11.02,11,Tuah Mesade
11.02.11.2022,11.02.11,11.02,11,Sumukh Alas
11.02.11.2023,11.02.11,11.02,11,Alukh Bakhu
11.02.11.2024,11.02.11,11.02,11,Sepekhinding
11.02.11.2025,11.02.11,11.02,11,Tanoh Subukh
11.02.11.2026,11.02.11,11.02,11,Pinggan Mbelang
11.02.11.2027,11.02.11,11.02,11,Sigai Indah
11.02.11.2028,11.02.11,11.02,11,Ukekh Deleng
11.02.11.2029,11.02.11,11.02,11,Alas Mesikhat
11.02.11.2030,11.02.11,11.02,11,Titi Hakhapen
11.02.12.2001,11.02.12,11.02,11,Aunan Sepakat
11.02.12.2002,11.02.12,11.02,11,Lawe Penanggalan
11.02.12.2003,11.02.12,11.02,11,Lawe Mengkudu
11.02.12.2004,11.02.12,11.02,11,Jambur Lak-lak
11.02.12.2005,11.02.12,11.02,11,Simpang Tiga Jongar
11.02.12.2006,11.02.12,11.02,11,Jongar Asli
11.02.12.2007,11.02.12,11.02,11,Ketambe
11.02.12.2008,11.02.12,11.02,11,Rumah Bundar
11.02.12.2009,11.02.12,11.02,11,Penyeberangan Cingkam
11.02.12.2010,11.02.12,11.02,11,Deleng Damar
11.02.12.2011,11.02.12,11.02,11,Bintang Bener
11.02.12.2012,11.02.12,11.02,11,Suka Rimbun
11.02.12.2013,11.02.12,11.02,11,Lawe Aunan
11.02.12.2014,11.02.12,11.02,11,Bener Bepapah
11.02.12.2015,11.02.12,11.02,11,Penungkunen
11.02.12.2016,11.02.12,11.02,11,Datok Pining
11.02.12.2017,11.02.12,11.02,11,Kati Maju
11.02.12.2018,11.02.12,11.02,11,Leuser
11.02.12.2019,11.02.12,11.02,11,Jati Sara
11.02.12.2020,11.02.12,11.02,11,Bukit Mbakhu
11.02.12.2021,11.02.12,11.02,11,Kayu Metangur
11.02.12.2022,11.02.12,11.02,11,Lawe Sembekan
11.02.12.2023,11.02.12,11.02,11,Lawe Beringin
11.02.12.2024,11.02.12,11.02,11,Lawe Ger-Ger
11.02.12.2025,11.02.12,11.02,11,Simpur Jaya
11.02.13.2001,11.02.13,11.02,11,Salang Baru
11.02.13.2002,11.02.13,11.02,11,Ranto Dior
11.02.13.2003,11.02.13,11.02,11,Lembah Alas
11.02.13.2004,11.02.13,11.02,11,Tenembak Lang-Lang
11.02.13.2005,11.02.13,11.02,11,Salang Sigotom
11.02.13.2006,11.02.13,11.02,11,Tualang Lama
11.02.13.2007,11.02.13,11.02,11,Gusung Batu
11.02.13.2008,11.02.13,11.02,11,Kaya Pangur
11.02.13.2009,11.02.13,11.02,11,Sepakat
11.02.13.2010,11.02.13,11.02,11,Lawe Pangkat
11.02.13.2011,11.02.13,11.02,11,Bunga Melur
11.02.13.2012,11.02.13,11.02,11,Penampaan
11.02.13.2013,11.02.13,11.02,11,Terutung Mbelang
11.02.13.2014,11.02.13,11.02,11,Salang Muara
11.02.13.2015,11.02.13,11.02,11,Lawe Hakhum
11.02.13.2016,11.02.13,11.02,11,Tanoh Khukahen
11.02.13.2017,11.02.13,11.02,11,Tading Ni Ulihi
11.02.13.2018,11.02.13,11.02,11,Peseluk Pesimbe
11.02.13.2019,11.02.13,11.02,11,Kane Lot
11.02.13.2020,11.02.13,11.02,11,Muhajirin
11.02.13.2021,11.02.13,11.02,11,Beriring Naru
11.02.13.2022,11.02.13,11.02,11,Kati Jeroh
11.02.14.2001,11.02.14,11.02,11,Terutung Megara Lawe Pasaran
11.02.14.2002,11.02.14,11.02,11,Kisam Gabungan
11.02.14.2003,11.02.14,11.02,11,Kisam Kute Pasir
11.02.14.2004,11.02.14,11.02,11,Lawe Sumur
11.02.14.2005,11.02.14,11.02,11,Lawe Sumur Baru
11.02.14.2006,11.02.14,11.02,11,Kute Lesung
11.02.14.2007,11.02.14,11.02,11,Berandang
11.02.14.2008,11.02.14,11.02,11,Kute Bunin
11.02.14.2009,11.02.14,11.02,11,Buah Pala
11.02.14.2010,11.02.14,11.02,11,Panosan
11.02.14.2011,11.02.14,11.02,11,Lawe Pasaran Tengku Mbelin
11.02.14.2012,11.02.14,11.02,11,Terutung Megahke MBakhu
11.02.14.2013,11.02.14,11.02,11,Kisam Lestari
11.02.14.2014,11.02.14,11.02,11,Kisam Kute Rambe
11.02.14.2015,11.02.14,11.02,11,Lawe Polak
11.02.14.2016,11.02.14,11.02,11,Lawes Sumur Sepakat
11.02.14.2017,11.02.14,11.02,11,Setia Baru
11.02.14.2018,11.02.14,11.02,11,Teger Miko
11.02.15.2001,11.02.15,11.02,11,Salim Pinim I
11.02.15.2002,11.02.15,11.02,11,Jambur Damar
11.02.15.2003,11.02.15,11.02,11,Alur Langsat
11.02.15.2004,11.02.15,11.02,11,Rambah Sayang
11.02.15.2006,11.02.15,11.02,11,Rumah Luar
11.02.15.2007,11.02.15,11.02,11,Tenembak Alas
11.02.15.2008,11.02.15,11.02,11,Lawe Tungkal
11.02.15.2009,11.02.15,11.02,11,Salim Pinim II
11.02.15.2010,11.02.15,11.02,11,Jambukh Pekhmate
11.02.15.2011,11.02.15,11.02,11,Khutung Mbelang
11.02.15.2012,11.02.15,11.02,11,Timang Rasa
11.02.15.2013,11.02.15,11.02,11,Stambul Jaya
11.02.15.2014,11.02.15,11.02,11,Alur Nangke
11.02.15.2015,11.02.15,11.02,11,Kute Mejile
11.02.16.2001,11.02.16,11.02,11,Bintang Alga Musara
11.02.16.2002,11.02.16,11.02,11,Bintang Bukit Indah
11.02.16.2003,11.02.16,11.02,11,Tanjung Sari
11.02.16.2004,11.02.16,11.02,11,Bun-bun Alas
11.02.16.2005,11.02.16,11.02,11,Naga Timbul
11.02.16.2006,11.02.16,11.02,11,Gunung Pak-Pak
11.02.16.2007,11.02.16,11.02,11,Bukit Meriah
11.02.16.2008,11.02.16,11.02,11,Permata Musara
11.02.16.2009,11.02.16,11.02,11,Laut Tawar
11.02.16.2010,11.02.16,11.02,11,Kane Mende
11.02.16.2011,11.02.16,11.02,11,Lawe Sekhakut
11.02.16.2012,11.02.16,11.02,11,Bunbun Indah
11.02.16.2013,11.02.16,11.02,11,Suka Damai
11.02.16.2014,11.02.16,11.02,11,Tuah Kekhine
11.02.16.2015,11.02.16,11.02,11,Punce Nali
11.02.16.2016,11.02.16,11.02,11,Sade Ate
11.02.16.2017,11.02.16,11.02,11,Akhih Majile
11.02.16.2018,11.02.16,11.02,11,Ukhat Peseluk
11.02.16.2019,11.02.16,11.02,11,Tunas Mude
11.02.16.2020,11.02.16,11.02,11,Gaye Sendah
11.02.16.2021,11.02.16,11.02,11,Kute Hakhapen
11.02.16.2022,11.02.16,11.02,11,Kompas
11.02.16.2023,11.02.16,11.02,11,Sepakat
11.03.01.2001,11.03.01,11.03,11,Alue Luddin Sa
11.03.01.2002,11.03.01,11.03,11,Alue Luddin Dua
11.03.01.2003,11.03.01,11.03,11,Alue Dalam
11.03.01.2004,11.03.01,11.03,11,Dama Pulo Sa
11.03.01.2005,11.03.01,11.03,11,Dama Pulo Dua
11.03.01.2006,11.03.01,11.03,11,Buket Kulam
11.03.01.2007,11.03.01,11.03,11,Seuneubok Teungoh
11.03.01.2008,11.03.01,11.03,11,Jungka Gajah
11.03.01.2009,11.03.01,11.03,11,Seuneubok Simpang
11.03.01.2010,11.03.01,11.03,11,Matang Pineung
11.03.01.2011,11.03.01,11.03,11,Lhok Geulumpang
11.03.01.2012,11.03.01,11.03,11,Blang Buket
11.03.01.2013,11.03.01,11.03,11,Meunasah Keutapang
11.03.01.2014,11.03.01,11.03,11,Buket Rumia
11.03.01.2015,11.03.01,11.03,11,Alue Gadeng
11.03.01.2016,11.03.01,11.03,11,Kapai Baro
11.03.01.2017,11.03.01,11.03,11,Seuneubok Tuha Sa
11.03.01.2018,11.03.01,11.03,11,Seuneubok Tuha Dua
11.03.01.2019,11.03.01,11.03,11,Seuneubok Buloh
11.03.01.2020,11.03.01,11.03,11,Gaseh Sayang
11.03.01.2021,11.03.01,11.03,11,Alue Lhok
11.03.01.2022,11.03.01,11.03,11,Trieng Gadeng
11.03.01.2023,11.03.01,11.03,11,Grong-Grong
11.03.01.2024,11.03.01,11.03,11,Matang Geuto
11.03.01.2025,11.03.01,11.03,11,Alue Merbo
11.03.01.2026,11.03.01,11.03,11,Buket Raya
11.03.01.2027,11.03.01,11.03,11,Gampong Keude
11.03.01.2028,11.03.01,11.03,11,Peukan Idi Cut
11.03.01.2029,11.03.01,11.03,11,Gampong Beunot
11.03.01.2030,11.03.01,11.03,11,Seuneubok Baroh
11.03.01.2031,11.03.01,11.03,11,Teupin Drum
11.03.01.2032,11.03.01,11.03,11,Kuala Idi Cut
11.03.01.2034,11.03.01,11.03,11,Seuneubok Aceh
11.03.01.2035,11.03.01,11.03,11,Gampong Baro
11.03.01.2036,11.03.01,11.03,11,Bagok Panah Sa
11.03.01.2037,11.03.01,11.03,11,Bagok Panah Dua
11.03.01.2038,11.03.01,11.03,11,Bagok Panah Lhee
11.03.01.2039,11.03.01,11.03,11,Bagok Panah Peut
11.03.01.2040,11.03.01,11.03,11,Buket Tualang
11.03.01.2041,11.03.01,11.03,11,Keumuneng Sa
11.03.01.2042,11.03.01,11.03,11,Keumuneng Dua
11.03.01.2043,11.03.01,11.03,11,Keumuneng Lhee
11.03.01.2044,11.03.01,11.03,11,Keumuneng Peut
11.03.01.2045,11.03.01,11.03,11,Keumuneng Limong
11.03.01.2046,11.03.01,11.03,11,Meunasah Blang
11.03.02.2001,11.03.02,11.03,11,Blang Keumahang
11.03.02.2002,11.03.02,11.03,11,Blang Jambee
11.03.02.2003,11.03.02,11.03,11,Keumuneng
11.03.02.2004,11.03.02,11.03,11,Ladang Baro
11.03.02.2005,11.03.02,11.03,11,Buket Panyang
11.03.02.2006,11.03.02,11.03,11,Seuneubok Rambong
11.03.02.2007,11.03.02,11.03,11,Seuneubok Baro
11.03.02.2008,11.03.02,11.03,11,Blang Mideun
11.03.02.2009,11.03.02,11.03,11,Paya Bakong
11.03.02.2010,11.03.02,11.03,11,Teupin Raya
11.03.02.2011,11.03.02,11.03,11,Lhok Rambong
11.03.02.2012,11.03.02,11.03,11,Julok Tunong
11.03.02.2013,11.03.02,11.03,11,Ulee Ateung
11.03.02.2014,11.03.02,11.03,11,Ulee Blang
11.03.02.2015,11.03.02,11.03,11,Labuhan
11.03.02.2016,11.03.02,11.03,11,Naleung
11.03.02.2017,11.03.02,11.03,11,Mane Rampak
11.03.02.2018,11.03.02,11.03,11,Matang
11.03.02.2019,11.03.02,11.03,11,Blang Uyok
11.03.02.2020,11.03.02,11.03,11,Blang Pauh Sa
11.03.02.2021,11.03.02,11.03,11,Blang Pauh Dua
11.03.02.2022,11.03.02,11.03,11,Ulee Tanoh
11.03.02.2023,11.03.02,11.03,11,Keude Kuta Binjei
11.03.02.2024,11.03.02,11.03,11,Bukit Seroja
11.03.02.2025,11.03.02,11.03,11,Kuala Geulumpang
11.03.02.2026,11.03.02,11.03,11,Gampong Baro
11.03.02.2027,11.03.02,11.03,11,Tumpok Teungoh
11.03.02.2028,11.03.02,11.03,11,Seumatang
11.03.02.2029,11.03.02,11.03,11,Ujong Tunong
11.03.02.2030,11.03.02,11.03,11,Bukit Dindeng
11.03.02.2031,11.03.02,11.03,11,Paya Pasi
11.03.02.2032,11.03.02,11.03,11,Alue Cek Doi
11.03.02.2033,11.03.02,11.03,11,Blang Gleum
11.03.02.2034,11.03.02,11.03,11,Tanjong Tok Blang
11.03.02.2035,11.03.02,11.03,11,Buket Makmu
11.03.02.2036,11.03.02,11.03,11,Lhok Seuntang
11.03.02.2037,11.03.02,11.03,11,Simpang Lhee
11.03.03.2001,11.03.03,11.03,11,Gampong Jawa
11.03.03.2002,11.03.03,11.03,11,Keude Blang
11.03.03.2003,11.03.03,11.03,11,Tanoh Anoe
11.03.03.2004,11.03.03,11.03,11,Kuala Peudawa Puntong
11.03.03.2005,11.03.03,11.03,11,Gampong Aceh
11.03.03.2006,11.03.03,11.03,11,Kuta Blang
11.03.03.2007,11.03.03,11.03,11,Gampong Tanjong
11.03.03.2008,11.03.03,11.03,11,Blang Geulumpang
11.03.03.2010,11.03.03,11.03,11,Bantayan Timu
11.03.03.2011,11.03.03,11.03,11,Keutapang Mameh
11.03.03.2012,11.03.03,11.03,11,Seuneubok Rambong
11.03.03.2013,11.03.03,11.03,11,Kuala Idi
11.03.03.2014,11.03.03,11.03,11,Keude Aceh
11.03.03.2023,11.03.03,11.03,11,Seuneubok Bacee
11.03.03.2029,11.03.03,11.03,11,Titi Baro
11.03.03.2047,11.03.03,11.03,11,Tanjong Kapai
11.03.03.2048,11.03.03,11.03,11,Alue Dua Muka O
11.03.03.2049,11.03.03,11.03,11,Alue Dua Muka S
11.03.03.2050,11.03.03,11.03,11,Ulee Blang
11.03.03.2051,11.03.03,11.03,11,Buket Jok
11.03.03.2052,11.03.03,11.03,11,Buket Meulinteung
11.03.03.2053,11.03.03,11.03,11,Gampong Jalan
11.03.03.2054,11.03.03,11.03,11,Teupin Batee
11.03.03.2055,11.03.03,11.03,11,Buket Langa
11.03.03.2056,11.03.03,11.03,11,Buket Pala
11.03.03.2057,11.03.03,11.03,11,Buket Juara
11.03.03.2058,11.03.03,11.03,11,Seuneubok Tutong
11.03.03.2059,11.03.03,11.03,11,Seuneubok Tuha
11.03.03.2060,11.03.03,11.03,11,Sampoimah
11.03.03.2061,11.03.03,11.03,11,Dama pulo
11.03.03.2062,11.03.03,11.03,11,Gureb Blang
11.03.03.2064,11.03.03,11.03,11,Gampong Baro
11.03.03.2065,11.03.03,11.03,11,SeuneubokTeungoh P.Puntong
11.03.03.2067,11.03.03,11.03,11,Kuta Lawah
11.03.04.2001,11.03.04,11.03,11,Jambo Labu
11.03.04.2002,11.03.04,11.03,11,Alue Canang
11.03.04.2003,11.03.04,11.03,11,Alue Drien
11.03.04.2004,11.03.04,11.03,11,Buket Tiga
11.03.04.2005,11.03.04,11.03,11,Benteng
11.03.04.2006,11.03.04,11.03,11,Afeling II Bukit
11.03.04.2007,11.03.04,11.03,11,Keumuneng Hulu
11.03.04.2008,11.03.04,11.03,11,Peutow
11.03.04.2009,11.03.04,11.03,11,Alue Buloh
11.03.04.2010,11.03.04,11.03,11,Alue Teh
11.03.04.2011,11.03.04,11.03,11,Paya Rambong
11.03.04.2012,11.03.04,11.03,11,Alue Gadeng SA
11.03.04.2013,11.03.04,11.03,11,Paya Tampah
11.03.04.2014,11.03.04,11.03,11,Paya Bili Dua
11.03.04.2015,11.03.04,11.03,11,Paya Bili Sa
11.03.04.2016,11.03.04,11.03,11,Paya Peulawi
11.03.04.2017,11.03.04,11.03,11,Keude Birem
11.03.04.2018,11.03.04,11.03,11,Bayeun
11.03.04.2019,11.03.04,11.03,11,Aramiyah
11.03.04.2020,11.03.04,11.03,11,Blang Tualang
11.03.04.2021,11.03.04,11.03,11,Buket Seuleumak
11.03.04.2022,11.03.04,11.03,11,Birem Rayeuk
11.03.04.2023,11.03.04,11.03,11,Alue Gadeng
11.03.04.2024,11.03.04,11.03,11,Alue Gadeng Dua
11.03.04.2025,11.03.04,11.03,11,Alue Sentang
11.03.04.2026,11.03.04,11.03,11,Merbou Dua
11.03.04.2027,11.03.04,11.03,11,Alue Nyamoek
11.03.05.2001,11.03.05,11.03,11,Lokop
11.03.05.2002,11.03.05,11.03,11,Terujak
11.03.05.2003,11.03.05,11.03,11,Tualang
11.03.05.2004,11.03.05,11.03,11,Leles
11.03.05.2005,11.03.05,11.03,11,Ujung Karang
11.03.05.2006,11.03.05,11.03,11,Nalon
11.03.05.2007,11.03.05,11.03,11,Jering
11.03.05.2008,11.03.05,11.03,11,Loot
11.03.05.2009,11.03.05,11.03,11,Seku Alan
11.03.05.2010,11.03.05,11.03,11,Sunti
11.03.05.2011,11.03.05,11.03,11,Umah Taring
11.03.05.2012,11.03.05,11.03,11,Bunin
11.03.05.2013,11.03.05,11.03,11,Sembuang
11.03.05.2014,11.03.05,11.03,11,Seuleumak
11.03.05.2015,11.03.05,11.03,11,Mesir
11.03.05.2016,11.03.05,11.03,11,Rampah
11.03.05.2022,11.03.05,11.03,11,Arul Durin
11.03.06.2001,11.03.06,11.03,11,Keude Bagok Sa
11.03.06.2002,11.03.06,11.03,11,Keude Bagok Dua
11.03.06.2003,11.03.06,11.03,11,Asan Tanjong
11.03.06.2004,11.03.06,11.03,11,Bantayan
11.03.06.2005,11.03.06,11.03,11,Matang Seuleumak
11.03.06.2006,11.03.06,11.03,11,Teupin Pukat
11.03.06.2007,11.03.06,11.03,11,Matang Neuheun
11.03.06.2008,11.03.06,11.03,11,Kuala Bagok
11.03.06.2009,11.03.06,11.03,11,Meunasah Teungoh
11.03.06.2010,11.03.06,11.03,11,Medang Ara
11.03.06.2011,11.03.06,11.03,11,Peulawi
11.03.06.2012,11.03.06,11.03,11,Baroh Bugeng
11.03.06.2013,11.03.06,11.03,11,Seumatang Aron
11.03.06.2014,11.03.06,11.03,11,Blang Panjou
11.03.06.2025,11.03.06,11.03,11,Pulo U
11.03.06.2026,11.03.06,11.03,11,Cot Asan
11.03.06.2027,11.03.06,11.03,11,Paya Enjee
11.03.06.2028,11.03.06,11.03,11,Seuleumak Muda
11.03.06.2029,11.03.06,11.03,11,Matang Panyang
11.03.06.2030,11.03.06,11.03,11,Meunasah Hagu
11.03.06.2031,11.03.06,11.03,11,Matang Kunyet
11.03.06.2032,11.03.06,11.03,11,Buket Panjou
11.03.06.2033,11.03.06,11.03,11,Buket Meurak
11.03.06.2034,11.03.06,11.03,11,Buket Panyang
11.03.06.2035,11.03.06,11.03,11,Seuneubok Dalam
11.03.06.2036,11.03.06,11.03,11,Gampong Mesjid
11.03.06.2037,11.03.06,11.03,11,Alue Siwah Serdang
11.03.06.2038,11.03.06,11.03,11,Gampong Lhee
11.03.06.2039,11.03.06,11.03,11,Beurandang
11.03.06.2040,11.03.06,11.03,11,Gampong Jalan
11.03.06.2041,11.03.06,11.03,11,Seuneubok Rambong
11.03.07.2001,11.03.07,11.03,11,Pasir Putih
11.03.07.2002,11.03.07,11.03,11,Tualang
11.03.07.2003,11.03.07,11.03,11,Keude Peureulak
11.03.07.2004,11.03.07,11.03,11,Leuge
11.03.07.2005,11.03.07,11.03,11,Uteun Dama
11.03.07.2006,11.03.07,11.03,11,Punti
11.03.07.2007,11.03.07,11.03,11,Alue Dua Paya Gajah
11.03.07.2008,11.03.07,11.03,11,Blang Bitra
11.03.07.2009,11.03.07,11.03,11,Kuala Bugak
11.03.07.2010,11.03.07,11.03,11,Paya Lipah
11.03.07.2011,11.03.07,11.03,11,Seumatang Muda Itam
11.03.07.2012,11.03.07,11.03,11,Lhok Dalam
11.03.07.2013,11.03.07,11.03,11,Beusa Meuranoe
11.03.07.2014,11.03.07,11.03,11,Bangka Rimung
11.03.07.2015,11.03.07,11.03,11,Tanoh Rata
11.03.07.2016,11.03.07,11.03,11,Bandrong
11.03.07.2017,11.03.07,11.03,11,Blang Balok
11.03.07.2018,11.03.07,11.03,11,Cot Muda Itam
11.03.07.2019,11.03.07,11.03,11,Keumuneng
11.03.07.2020,11.03.07,11.03,11,Kuala Leuge
11.03.07.2021,11.03.07,11.03,11,Balee Buya
11.03.07.2022,11.03.07,11.03,11,Alue Nibong
11.03.07.2023,11.03.07,11.03,11,Seuneubok Peusangan
11.03.07.2024,11.03.07,11.03,11,Seuneubok Aceh
11.03.07.2025,11.03.07,11.03,11,Seuneubok Pidie
11.03.07.2026,11.03.07,11.03,11,Dama Tutong
11.03.07.2027,11.03.07,11.03,11,Matang Gleum
11.03.07.2028,11.03.07,11.03,11,Lubok Pempeng
11.03.07.2029,11.03.07,11.03,11,Buket Pala
11.03.07.2030,11.03.07,11.03,11,Paya Kalui
11.03.07.2031,11.03.07,11.03,11,Cek Mbon
11.03.07.2032,11.03.07,11.03,11,Paya Meuligou
11.03.07.2033,11.03.07,11.03,11,Blang Simpo
11.03.07.2034,11.03.07,11.03,11,Blang Batee
11.03.07.2035,11.03.07,11.03,11,Matang Peulawi
11.03.07.2036,11.03.07,11.03,11,Cot Geulumpang
11.03.07.2037,11.03.07,11.03,11,Alue Rambong
11.03.07.2038,11.03.07,11.03,11,Cot Keh
11.03.08.2001,11.03.08,11.03,11,Bayeun
11.03.08.2002,11.03.08,11.03,11,Rantau Panjang
11.03.08.2003,11.03.08,11.03,11,Alue Raya
11.03.08.2004,11.03.08,11.03,11,Alue Kumba
11.03.08.2005,11.03.08,11.03,11,Seuneubok Dalam
11.03.08.2006,11.03.08,11.03,11,Alue Seuleumak
11.03.08.2007,11.03.08,11.03,11,Sarah Kayee
11.03.08.2008,11.03.08,11.03,11,Damar Siput
11.03.08.2009,11.03.08,11.03,11,Simpang Peut
11.03.08.2010,11.03.08,11.03,11,Simpang Aneuh
11.03.08.2011,11.03.08,11.03,11,Alue Punti
11.03.08.2012,11.03.08,11.03,11,Alue Kaul
11.03.08.2013,11.03.08,11.03,11,Sarah Teube
11.03.08.2014,11.03.08,11.03,11,Alue Tuwi
11.03.09.2001,11.03.09,11.03,11,Peulalu
11.03.09.2002,11.03.09,11.03,11,Nicah Awe
11.03.09.2003,11.03.09,11.03,11,Alue Buloh Sa
11.03.09.2004,11.03.09,11.03,11,Alue Buloh Dua
11.03.09.2005,11.03.09,11.03,11,Teupin Breuh
11.03.09.2006,11.03.09,11.03,11,Matang Rayeuk
11.03.09.2007,11.03.09,11.03,11,Matang Kumbang
11.03.09.2008,11.03.09,11.03,11,Blang Nie
11.03.09.2010,11.03.09,11.03,11,Bantayan
11.03.09.2011,11.03.09,11.03,11,Matang Weng
11.03.09.2012,11.03.09,11.03,11,Alue Mulieng
11.03.09.2013,11.03.09,11.03,11,Pucok Alue Dua
11.03.09.2014,11.03.09,11.03,11,Gampong Blang
11.03.09.2015,11.03.09,11.03,11,Keude Tuha
11.03.09.2016,11.03.09,11.03,11,Kuala Simpang Ulim
11.03.09.2017,11.03.09,11.03,11,Lampoh Rayeuk
11.03.09.2018,11.03.09,11.03,11,Teupin Mamplam
11.03.09.2019,11.03.09,11.03,11,Titi Baroh
11.03.09.2020,11.03.09,11.03,11,Pucok Alue Sa
11.03.09.2021,11.03.09,11.03,11,Pucok Alue Barat
11.03.09.2022,11.03.09,11.03,11,Arakundo
11.03.09.2023,11.03.09,11.03,11,Gampong Baro
11.03.09.2024,11.03.09,11.03,11,Matang Seupeng
11.03.10.2001,11.03.10,11.03,11,Paya Unou
11.03.10.2002,11.03.10,11.03,11,Seuneubok Johan
11.03.10.2003,11.03.10,11.03,11,Seuneubok Baro
11.03.10.2004,11.03.10,11.03,11,Pulo Blang
11.03.10.2005,11.03.10,11.03,11,Blang Barom
11.03.10.2006,11.03.10,11.03,11,Seuneubok Dalam
11.03.10.2007,11.03.10,11.03,11,Seuleumak Muda
11.03.10.2008,11.03.10,11.03,11,Bhom Lama
11.03.10.2009,11.03.10,11.03,11,Pasi Puteh
11.03.10.2010,11.03.10,11.03,11,Alue Dua
11.03.10.2011,11.03.10,11.03,11,Buket Pala
11.03.10.2012,11.03.10,11.03,11,Mata Ie
11.03.10.2013,11.03.10,11.03,11,Alue Udep
11.03.10.2014,11.03.10,11.03,11,Seumali
11.03.10.2015,11.03.10,11.03,11,Punti Payong
11.03.10.2016,11.03.10,11.03,11,Paya Palas
11.03.10.2017,11.03.10,11.03,11,Tampak
11.03.10.2018,11.03.10,11.03,11,Kliet
11.03.10.2019,11.03.10,11.03,11,Alue Geunteng
11.03.10.2020,11.03.10,11.03,11,Pertamina
11.03.10.2021,11.03.10,11.03,11,Alue Batee
11.03.10.2022,11.03.10,11.03,11,Beurandang
11.03.10.2024,11.03.10,11.03,11,Seumanah Jaya
11.03.11.2001,11.03.11,11.03,11,Blang Seunong
11.03.11.2002,11.03.11,11.03,11,Suka Damai
11.03.11.2003,11.03.11,11.03,11,Pante Labu
